i	j	x	r	mach	theta	press	temp
16	33	0.356486	0.856724	1.44381	8.60796	16.2427	374.052
17	33	0.374065	0.844358	1.45032	8.56713	16.0923	373.059
18	33	0.392097	0.83177	1.45707	8.52362	15.9377	372.032
19	33	0.410566	0.818976	1.46403	8.4777	15.7795	370.972
20	33	0.429457	0.805993	1.4712	8.42954	15.6179	369.883
21	33	0.448756	0.792836	1.47857	8.37924	15.4532	368.764
22	33	0.468448	0.779518	1.48613	8.32676	15.2856	367.617
23	33	0.488521	0.766052	1.49389	8.27202	15.1151	366.441
24	33	0.508961	0.752451	1.50186	8.21482	14.9418	365.236
25	33	0.529757	0.738726	1.51004	8.15488	14.7657	364
26	33	0.550898	0.724888	1.51843	8.09185	14.5866	362.734
27	33	0.572374	0.710946	1.52706	8.02529	14.4045	361.434
28	33	0.594173	0.696911	1.53593	7.95472	14.2191	360.099
29	33	0.616288	0.682789	1.54507	7.87956	14.0304	358.726
30	33	0.631548	0.673113	1.55105	7.83779	13.9081	357.83
31	33	0.654002	0.658972	1.56058	7.75486	13.7148	356.403
32	33	0.669553	0.649245	1.56687	7.70689	13.5885	355.462
33	33	0.685175	0.639529	1.5733	7.65617	13.4606	354.503
34	33	0.700317	0.630162	1.57848	7.63836	13.3581	353.729
35	33	0.714975	0.621143	1.58299	7.63743	13.2695	353.057
36	33	0.729594	0.612193	1.5877	7.63171	13.1776	352.357
37	33	0.744276	0.603252	1.59267	7.61999	13.0812	351.618
38	33	0.758843	0.594428	1.59751	7.61203	12.9877	350.898
39	33	0.773612	0.585527	1.60279	7.5944	12.8865	350.115
40	33	0.788321	0.57671	1.608	7.57931	12.7873	349.343
41	33	0.803118	0.567886	1.61342	7.56001	12.6848	348.54
42	33	0.818102	0.558998	1.61922	7.53247	12.5759	347.683
43	33	0.832826	0.550311	1.62461	7.51584	12.4755	346.888
44	33	0.845104	0.543102	1.62987	7.48013	12.3782	346.112
45	33	0.860073	0.534355	1.63577	7.4527	12.2698	345.244
46	33	0.872219	0.527291	1.64079	7.42413	12.1782	344.505
47	33	0.884684	0.520074	1.64639	7.38253	12.0768	343.683
48	33	0.896944	0.513005	1.65164	7.34952	11.9823	342.913
49	33	0.909088	0.506033	1.6568	7.31871	11.89	342.156
50	33	0.921488	0.498944	1.66249	7.27567	11.7891	341.324
51	33	0.933885	0.491888	1.66826	7.23084	11.6877	340.482
52	33	0.945796	0.485136	1.67324	7.20473	11.6005	339.755
53	33	0.957962	0.478268	1.67885	7.16377	11.5033	338.939
54	33	0.968992	0.472065	1.68433	7.11521	11.4088	338.141
55	33	0.979874	0.465968	1.68966	7.07007	11.3177	337.367
56	33	0.990307	0.460144	1.69431	7.04058	11.2386	336.692
57	33	1.00204	0.453617	1.69988	6.99833	11.1447	335.886
58	33	1.01208	0.448054	1.70507	6.94992	11.0577	335.135
59	33	1.02257	0.442259	1.7105	6.8997	10.9675	334.351
60	33	1.03255	0.436762	1.71522	6.86502	10.8894	333.669
61	33	1.04185	0.431658	1.71975	6.82971	10.8152	333.018
62	33	1.05114	0.426573	1.72456	6.78603	10.7366	332.325
63	33	1.06029	0.421579	1.72945	6.73922	10.6575	331.624
64	33	1.06923	0.416718	1.73428	6.69187	10.5798	330.931
65	33	1.07786	0.412032	1.73893	6.64662	10.5054	330.264
66	33	1.08581	0.40773	1.74269	6.62066	10.4456	329.726
67	33	1.09369	0.403475	1.74681	6.5838	10.3805	329.137
68	33	1.10114	0.399459	1.75093	6.54267	10.3157	328.549
69	33	1.10828	0.395625	1.75497	6.50048	10.2525	327.973
70	33	1.11105	0.394136	1.75736	6.46042	10.2155	327.634
71	33	1.11278	0.393205	1.75931	6.42171	10.1851	327.355
72	33	1.11645	0.391238	1.76193	6.38414	10.1447	326.984
73	33	1.12183	0.388355	1.76466	6.36099	10.1025	326.595
74	33	1.12938	0.384322	1.76833	6.33386	10.0463	326.075
75	33	1.13915	0.379111	1.77297	6.30221	9.97546	325.416
76	33	1.15115	0.372731	1.77853	6.26866	9.89133	324.629
77	33	1.16541	0.365189	1.78502	6.23346	9.79388	323.712
78	33	1.18199	0.356454	1.79257	6.19469	9.68152	322.647
79	33	1.20109	0.34645	1.80147	6.14758	9.5507	321.395
80	33	1.22295	0.335074	1.81218	6.08285	9.39549	319.894
81	33	1.24802	0.322126	1.82556	5.98179	9.20483	318.026
82	33	1.27722	0.307155	1.8436	5.79819	8.95341	315.519
83	33	1.31701	0.286915	1.87427	5.37301	8.54058	311.293
84	33	1.36168	0.264364	1.908	4.90966	8.10732	306.696
85	33	1.40556	0.242383	1.93791	4.5439	7.74061	302.667
86	33	1.4538	0.218388	1.97268	4.08959	7.33413	298.038
87	33	1.47843	0.206199	1.98948	3.88436	7.14514	295.823
88	33	1.50444	0.193365	2.0084	3.63567	6.93796	293.347
89	33	1.52891	0.181331	2.02518	3.43021	6.75911	291.166
90	33	1.55863	0.166751	2.04667	3.15113	6.5365	288.393
91	33	1.58306	0.154797	2.06372	2.93904	6.36496	286.21
92	33	1.61694	0.138261	2.08819	2.62366	6.1264	283.103
93	33	1.64134	0.126377	2.10546	2.40679	5.96331	280.929
94	33	1.67985	0.107658	2.13335	2.04923	5.70897	277.452
95	33	1.70424	0.0958188	2.15082	1.8289	5.55512	275.295
96	33	1.7479	0.0746536	2.1826	1.42294	5.28569	271.413
97	33	1.77232	0.0628269	2.20027	1.1997	5.14155	269.277
98	33	1.79667	0.0510425	2.21808	0.972754	5.0002	267.141
99	33	1.82173	0.0389157	2.23627	0.743758	4.85982	264.976
100	33	1.84627	0.0270451	2.25437	0.512381	4.72406	262.84
101	33	1.87069	0.0152271	2.27204	0.292503	4.59522	260.771
102	33	1.90216	0	2.29536	0	4.43052	258.066

0	34	0.152094	1.01163	1.39715	8.74832	17.3526	381.183
1	34	0.158463	1.00685	1.39727	8.79435	17.3498	381.165
2	34	0.167885	0.999782	1.39788	8.85063	17.3349	381.072
3	34	0.177872	0.992318	1.39896	8.89875	17.3087	380.907
4	34	0.188434	0.984451	1.40051	8.9385	17.2708	380.669
5	34	0.199582	0.976182	1.40255	8.96976	17.2212	380.356
6	34	0.21132	0.967514	1.40508	8.99257	17.16	379.969
7	34	0.22365	0.958453	1.40808	9.00711	17.0874	379.51
8	34	0.236571	0.949007	1.41155	9.01368	17.0039	378.979
9	34	0.250077	0.939189	1.41547	9.01271	16.9101	378.38
10	34	0.26416	0.929012	1.41981	9.00473	16.8065	377.716
11	34	0.278809	0.918492	1.42454	8.99031	16.694	376.992
12	34	0.294011	0.907646	1.42965	8.97009	16.5733	376.212
13	34	0.309753	0.896492	1.43511	8.94469	16.4453	375.379
14	34	0.326019	0.885047	1.44088	8.91472	16.3107	374.499
15	34	0.342792	0.87333	1.44694	8.88076	16.1703	373.575
16	34	0.360057	0.861359	1.45327	8.84333	16.0247	372.61
17	34	0.377796	0.849151	1.45984	8.80287	15.8745	371.609
18	34	0.395994	0.836723	1.46665	8.75973	15.7202	370.574
19	34	0.414635	0.824092	1.47368	8.7142	15.5623	369.506
20	34	0.433702	0.811273	1.48092	8.66644	15.401	368.408
21	34	0.453183	0.79828	1.48835	8.61654	15.2366	367.28
22	34	0.473062	0.785127	1.49599	8.56448	15.0693	366.123
23	34	0.493326	0.771828	1.50383	8.51017	14.8992	364.938
24	34	0.513963	0.758394	1.51188	8.4534	14.7263	363.722
25	34	0.534962	0.744836	1.52014	8.3939	14.5505	362.477
26	34	0.55631	0.731166	1.52862	8.33131	14.3718	361.199
27	34	0.577999	0.717392	1.53733	8.26522	14.1901	359.889
28	34	0.600017	0.703523	1.54629	8.19513	14.0052	358.543
29	34	0.622356	0.689568	1.55552	8.12047	13.817	357.159
30	34	0.637768	0.680007	1.56157	8.07897	13.695	356.255
31	34	0.660455	0.66603	1.5712	7.99656	13.5023	354.816
32	34	0.676166	0.656417	1.57756	7.94889	13.3763	353.867
33	34	0.691949	0.646814	1.58405	7.89848	13.2488	352.899
34	34	0.70724	0.637562	1.58931	7.88074	13.1462	352.116
35	34	0.722036	0.628656	1.5939	7.87973	13.0573	351.435
36	34	0.736796	0.619818	1.59868	7.87393	12.9653	350.725
37	34	0.751622	0.610987	1.60372	7.86214	12.8688	349.977
38	34	0.766331	0.602271	1.60864	7.85406	12.7752	349.248
39	34	0.781248	0.593479	1.61399	7.83634	12.674	348.456
40	34	0.796104	0.584769	1.61928	7.8211	12.5748	347.674
41	34	0.811051	0.576052	1.62478	7.80166	12.4723	346.862
42	34	0.826191	0.567269	1.63066	7.774	12.3636	345.996
43	34	0.841066	0.558687	1.63613	7.75713	12.2632	345.191
44	34	0.853477	0.55156	1.64145	7.72139	12.1662	344.408
45	34	0.868604	0.542916	1.64742	7.69374	12.0581	343.531
46	34	0.880881	0.535934	1.65252	7.66502	11.9666	342.784
47	34	0.893484	0.528797	1.65818	7.62336	11.8656	341.956
48	34	0.905879	0.521809	1.6635	7.59021	11.7714	341.178
49	34	0.918156	0.514917	1.66873	7.5592	11.6794	340.414
50	34	0.930697	0.507906	1.67448	7.51606	11.579	339.575
51	34	0.943237	0.500926	1.68031	7.47111	11.4779	338.725
52	34	0.955278	0.494251	1.68537	7.4447	11.391	337.99
53	34	0.967583	0.487459	1.69104	7.40355	11.2942	337.167
54	34	0.978745	0.481321	1.69658	7.35493	11.2003	336.363
55	34	0.989755	0.475289	1.70197	7.30967	11.1096	335.583
56	34	1.00031	0.469528	1.70668	7.2799	11.0308	334.902
57	34	1.01218	0.463071	1.71232	7.23742	10.9374	334.089
58	34	1.02234	0.457565	1.71756	7.18893	10.8509	333.332
59	34	1.03296	0.451828	1.72305	7.13861	10.7613	332.543
60	34	1.04306	0.446389	1.72783	7.10367	10.6836	331.855
61	34	1.05247	0.441339	1.73241	7.06812	10.6098	331.198
62	34	1.06188	0.436305	1.73728	7.0243	10.5317	330.5
63	34	1.07114	0.43136	1.74222	6.97738	10.4532	329.794
64	34	1.08019	0.426546	1.7471	6.92993	10.376	329.097
65	34	1.08893	0.421905	1.7518	6.88458	10.3021	328.425
66	34	1.09698	0.417648	1.75561	6.8583	10.2426	327.882
67	34	1.10496	0.413435	1.75978	6.82126	10.1779	327.289
68	34	1.11251	0.409457	1.76394	6.78003	10.1136	326.697
69	34	1.11973	0.405659	1.76802	6.73778	10.051	326.118
70	34	1.12255	0.404177	1.77042	6.69801	10.0144	325.778
71	34	1.12432	0.403248	1.77238	6.65968	9.98451	325.5
72	34	1.12805	0.401295	1.77501	6.6223	9.94455	325.127
73	34	1.1335	0.398441	1.77778	6.59899	9.90263	324.735
74	34	1.14113	0.394449	1.78149	6.57156	9.84674	324.211
75	34	1.15102	0.389291	1.7862	6.53943	9.77623	323.546
76	34	1.16317	0.382977	1.79183	6.50517	9.69246	322.751
77	34	1.17759	0.375514	1.79842	6.46899	9.59539	321.824
78	34	1.19437	0.366871	1.80609	6.42892	9.48346	320.747
79	34	1.2137	0.35697	1.81512	6.38018	9.35321	319.482
80	34	1.23583	0.345707	1.82598	6.31352	9.19886	317.967
81	34	1.26122	0.33288	1.83952	6.21039	9.00959	316.084
82	34	1.29083	0.318029	1.85774	6.02522	8.76076	313.565
83	34	1.33128	0.297902	1.88861	5.60104	8.35383	309.332
84	34	1.37669	0.275471	1.92256	5.13886	7.92677	304.729
85	34	1.42126	0.253622	1.95274	4.77246	7.56471	300.686
86	34	1.4703	0.229746	1.98779	4.3186	7.164	296.046
87	34	1.49533	0.217621	2.00475	4.11291	6.9775	293.823
88	34	1.52179	0.204843	2.02382	3.86458	6.77341	291.342
89	34	1.54666	0.192865	2.04076	3.65863	6.59696	289.153
90	34	1.5769	0.178342	2.06243	3.37981	6.37773	286.374
91	34	1.60175	0.166437	2.07965	3.16734	6.20864	284.184
92	34	1.63623	0.149957	2.10434	2.85214	5.97379	281.07
93	34	1.66106	0.138112	2.12178	2.63498	5.81315	278.89
94	34	1.70026	0.119444	2.14993	2.27757	5.56289	275.405
95	34	1.7251	0.107636	2.16757	2.05701	5.41147	273.242
96	34	1.76957	0.086515	2.19965	1.65128	5.14654	269.352
97	34	1.79446	0.0747098	2.21749	1.42791	5.00477	267.21
98	34	1.81927	0.0629421	2.23547	1.20122	4.86588	265.07
99	34	1.84481	0.050831	2.25386	0.972	4.72783	262.9
100	34	1.86982	0.03897	2.27213	0.741629	4.5946	260.761
101	34	1.89472	0.0271619	2.29003	0.520657	4.46768	258.683
102	34	1.92682	0.0119383	2.31352	0.226004	4.30644	255.98
103	34	1.95197	0	2.33176	0	4.18529	253.901

0	35	0.156406	1.01231	1.40593	8.99832	17.1395	379.839
1	35	0.160313	1.00943	1.40601	9.02642	17.1374	379.826
2	35	0.169805	1.00247	1.40666	9.08279	17.1217	379.727
3	35	0.179867	0.995111	1.40778	9.13103	17.0948	379.556
4	35	0.190511	0.987356	1.40937	9.1709	17.0564	379.312
5	35	0.201746	0.979203	1.41145	9.2023	17.0063	378.994
6	35	0.213577	0.970655	1.41402	9.22527	16.9447	378.601
7	35	0.226007	0.961719	1.41707	9.23998	16.8718	378.135
8	35	0.239033	0.952403	1.42058	9.24674	16.7881	377.598
9	35	0.252651	0.942719	1.42454	9.24598	16.6941	376.993
10	35	0.266852	0.932679	1.42892	9.23823	16.5905	376.323
11	35	0.281626	0.922301	1.43371	9.22406	16.478	375.592
12	35	0.296959	0.911599	1.43887	9.2041	16.3574	374.805
13	35	0.312837	0.900593	1.44438	9.17899	16.2296	373.965
14	35	0.329245	0.889298	1.4502	9.14933	16.0951	373.078
15	35	0.346167	0.877734	1.45632	9.11569	15.9549	372.146
16	35	0.363585	0.865918	1.4627	9.07859	15.8095	371.174
17	35	0.381484	0.853868	1.46934	9.03847	15.6596	370.165
18	35	0.399846	0.841599	1.47622	8.9957	15.5056	369.121
19	35	0.418657	0.829129	1.48331	8.95053	15.348	368.045
20	35	0.437899	0.816472	1.49061	8.90315	15.187	366.938
21	35	0.45756	0.803643	1.49812	8.85363	15.0229	365.801
22	35	0.477624	0.790655	1.50584	8.80197	14.856	364.635
23	35	0.498079	0.777521	1.51375	8.74805	14.6862	363.44
24	35	0.518912	0.764253	1.52188	8.69168	14.5137	362.214
25	35	0.540111	0.750862	1.53022	8.63259	14.3383	360.959
26	35	0.561666	0.737358	1.53878	8.57043	14.1601	359.671
27	35	0.583565	0.723751	1.54758	8.50477	13.9788	358.349
28	35	0.605801	0.710049	1.55664	8.43512	13.7944	356.992
29	35	0.628363	0.69626	1.56596	8.36092	13.6068	355.598
30	35	0.643927	0.686814	1.57207	8.31967	13.485	354.686
31	35	0.666845	0.673001	1.5818	8.23775	13.2929	353.235
32	35	0.682714	0.663502	1.58823	8.19035	13.1672	352.277
33	35	0.698659	0.654011	1.59479	8.14022	13.04	351.302
34	35	0.714096	0.644873	1.60013	8.12252	12.9374	350.51
35	35	0.729031	0.636079	1.60479	8.12142	12.8484	349.819
36	35	0.743931	0.627352	1.60964	8.11552	12.7562	349.1
37	35	0.7589	0.61863	1.61476	8.10365	12.6597	348.343
38	35	0.77375	0.610024	1.61975	8.09543	12.566	347.605
39	35	0.788815	0.601339	1.62518	8.0776	12.4649	346.804
40	35	0.803818	0.592736	1.63055	8.0622	12.3657	346.013
41	35	0.818915	0.584125	1.63612	8.0426	12.2633	345.191
42	35	0.83421	0.575447	1.64208	8.01481	12.1548	344.316
43	35	0.849234	0.566969	1.64762	7.99768	12.0545	343.502
44	35	0.861778	0.559925	1.65301	7.96189	11.9578	342.712
45	35	0.877061	0.551384	1.65906	7.93401	11.8499	341.826
46	35	0.889469	0.544484	1.66422	7.90513	11.7587	341.072
47	35	0.902211	0.537428	1.66994	7.8634	11.6581	340.236
48	35	0.91474	0.53052	1.67533	7.83008	11.5642	339.451
49	35	0.927149	0.523707	1.68063	7.79887	11.4725	338.68
50	35	0.939831	0.516774	1.68645	7.75561	11.3725	337.834
51	35	0.952512	0.509872	1.69235	7.71054	11.272	336.977
52	35	0.964684	0.503274	1.69747	7.68382	11.1853	336.235
53	35	0.977128	0.496556	1.7032	7.64247	11.0889	335.405
54	35	0.988421	0.490484	1.70881	7.59377	10.9955	334.595
55	35	0.99956	0.484516	1.71425	7.54838	10.9054	333.809
56	35	1.01023	0.47882	1.71903	7.51833	10.8269	333.121
57	35	1.02224	0.472433	1.72473	7.47561	10.7339	332.301
58	35	1.03252	0.466983	1.73003	7.42703	10.6481	331.54
59	35	1.04327	0.461306	1.73557	7.3766	10.559	330.745
60	35	1.05349	0.455925	1.74042	7.34138	10.4817	330.051
61	35	1.06301	0.450929	1.74505	7.3056	10.4083	329.389
62	35	1.07253	0.445946	1.74997	7.26162	10.3308	328.686
63	35	1.08191	0.44105	1.75496	7.21458	10.2528	327.975
64	35	1.09107	0.436284	1.75989	7.16703	10.1762	327.273
65	35	1.09993	0.431688	1.76464	7.12156	10.1028	326.597
66	35	1.10806	0.427476	1.7685	7.09497	10.0436	326.049
67	35	1.11614	0.423305	1.77272	7.05774	9.97934	325.452
68	35	1.12379	0.419365	1.77692	7.01641	9.9156	324.857
69	35	1.13111	0.415603	1.78104	6.97408	9.85344	324.274
70	35	1.13398	0.41413	1.78345	6.93459	9.81735	323.934
71	35	1.13578	0.413203	1.78541	6.89661	9.78796	323.657
72	35	1.13956	0.411265	1.78806	6.85941	9.74846	323.283
73	35	1.14508	0.408439	1.79086	6.83594	9.70681	322.888
74	35	1.1528	0.404488	1.79462	6.8082	9.65123	322.358
75	35	1.16281	0.399384	1.79939	6.7756	9.5811	321.687
76	35	1.1751	0.393136	1.80511	6.74065	9.49772	320.885
77	35	1.18969	0.385752	1.81179	6.70351	9.40108	319.949
78	35	1.20667	0.3772	1.81957	6.66219	9.28965	318.86
79	35	1.22623	0.367403	1.82874	6.61189	9.16004	317.583
80	35	1.24863	0.356254	1.83974	6.54339	9.0066	316.054
81	35	1.27434	0.343548	1.85345	6.4383	8.8188	314.157
82	35	1.30437	0.32882	1.87185	6.25165	8.57257	311.625
83	35	1.34547	0.30881	1.9029	5.82838	8.17143	307.387
84	35	1.39162	0.286505	1.93709	5.36727	7.75045	302.777
85	35	1.43688	0.264791	1.96753	5.00023	7.39303	298.72
86	35	1.48673	0.24104	2.00286	4.54673	6.99801	294.07
87	35	1.51216	0.228982	2.01998	4.3406	6.81399	291.839
88	35	1.53907	0.216262	2.03921	4.09257	6.61294	289.353
89	35	1.56434	0.204344	2.05631	3.88614	6.43891	287.156
90	35	1.5951	0.189881	2.07817	3.60753	6.22301	284.372
91	35	1.62037	0.178027	2.09555	3.39468	6.05635	282.175
92	35	1.65545	0.161607	2.12046	3.0796	5.82517	279.054
93	35	1.68071	0.149804	2.13807	2.86214	5.66696	276.868
94	35	1.72062	0.131193	2.16647	2.50481	5.42075	273.376
95	35	1.7459	0.119419	2.18429	2.28402	5.27174	271.208
96	35	1.79119	0.0983467	2.21666	1.87837	5.01127	267.309
97	35	1.81653	0.0865657	2.23469	1.65482	4.87187	265.164
98	35	1.84181	0.0748178	2.25284	1.42824	4.7354	263.02
99	35	1.86784	0.062725	2.27141	1.19875	4.59972	260.844
100	35	1.89334	0.0508769	2.28984	0.968798	4.46896	258.704
101	35	1.91872	0.0390809	2.30795	0.74703	4.34415	256.619
102	35	1.95144	0.023865	2.33164	0.453445	4.18607	253.915
103	35	1.97709	0.0119306	2.35011	0.226747	4.06694	251.829
104	35	2.00272	0	2.36865	0	3.95077	249.752

0	36	0.163168	1.0134	1.4197	9.39083	16.8091	377.733
1	36	0.172769	1.00659	1.4204	9.44735	16.7923	377.625
2	36	0.182948	0.999397	1.42158	9.49575	16.7644	377.445
3	36	0.193717	0.991813	1.42323	9.53581	16.725	377.192
4	36	0.205087	0.983838	1.42538	9.56741	16.6742	376.865
5	36	0.217063	0.975477	1.42801	9.59061	16.6121	376.463
6	36	0.229647	0.966734	1.43112	9.60558	16.5387	375.987
7	36	0.242837	0.957619	1.4347	9.61263	16.4547	375.44
8	36	0.256629	0.948141	1.43874	9.61218	16.3606	374.825
9	36	0.271013	0.938315	1.4432	9.60477	16.2569	374.145
10	36	0.28598	0.928155	1.44806	9.59098	16.1444	373.404
11	36	0.301516	0.917677	1.4533	9.57142	16.024	372.606
12	36	0.317606	0.906899	1.45888	9.54673	15.8964	371.755
13	36	0.334235	0.895838	1.46479	9.51752	15.7622	370.856
14	36	0.351386	0.884511	1.471	9.48435	15.6223	369.913
15	36	0.369043	0.872936	1.47748	9.44775	15.4774	368.929
16	36	0.387189	0.86113	1.48422	9.40814	15.3279	367.907
17	36	0.405807	0.849109	1.49119	9.36589	15.1743	366.85
18	36	0.424882	0.836889	1.49839	9.32126	15.0172	365.761
19	36	0.444397	0.824485	1.5058	9.27443	14.8567	364.64
20	36	0.464337	0.81191	1.51343	9.22548	14.6932	363.489
21	36	0.48469	0.799179	1.52125	9.17438	14.5268	362.308
22	36	0.505441	0.786303	1.52929	9.12104	14.3576	361.098
23	36	0.526578	0.773294	1.53754	9.06526	14.1857	359.857
24	36	0.54809	0.760163	1.54601	9.00676	14.011	358.585
25	36	0.569965	0.746919	1.55471	8.9452	13.8335	357.281
26	36	0.592195	0.733572	1.56365	8.88016	13.653	355.943
27	36	0.614768	0.720131	1.57285	8.81114	13.4694	354.569
28	36	0.637678	0.706602	1.58232	8.73758	13.2827	353.157
29	36	0.653479	0.697336	1.58854	8.69669	13.1613	352.232
30	36	0.676758	0.683779	1.59842	8.61545	12.9703	350.764
31	36	0.692875	0.674459	1.60496	8.56842	12.8451	349.794
32	36	0.70907	0.665145	1.61163	8.51867	12.7185	348.805
33	36	0.724737	0.656185	1.61708	8.501	12.616	347.999
34	36	0.739888	0.647567	1.62186	8.49973	12.5267	347.294
35	36	0.755007	0.639012	1.62683	8.49366	12.4344	346.561
36	36	0.7702	0.630462	1.63206	8.48162	12.3379	345.79
37	36	0.785271	0.622025	1.63717	8.47315	12.2442	345.038
38	36	0.800566	0.613508	1.64271	8.45513	12.1432	344.222
39	36	0.815797	0.605073	1.6482	8.43945	12.0441	343.417
40	36	0.831129	0.596627	1.65389	8.41957	11.9419	342.582
41	36	0.846666	0.588115	1.65997	8.39154	11.8337	341.693
42	36	0.861923	0.579801	1.66564	8.37399	11.7337	340.865
43	36	0.874675	0.572886	1.67112	8.33809	11.6375	340.064
44	36	0.890204	0.564506	1.6773	8.30983	11.53	339.164
45	36	0.902815	0.557733	1.68256	8.28068	11.4393	338.399
46	36	0.915774	0.550805	1.68838	8.2388	11.3394	337.552
47	36	0.928513	0.544023	1.69387	8.2052	11.2461	336.756
48	36	0.94113	0.537335	1.69927	8.17365	11.1549	335.974
49	36	0.954032	0.530525	1.7052	8.13017	11.0556	335.117
50	36	0.966934	0.523744	1.7112	8.08489	10.9559	334.25
51	36	0.97931	0.517268	1.71642	8.05767	10.8697	333.496
52	36	0.991972	0.510668	1.72227	8.01599	10.774	332.655
53	36	1.00347	0.5047	1.72796	7.96713	10.6815	331.837
54	36	1.01481	0.498833	1.7335	7.92153	10.5922	331.042
55	36	1.02567	0.493238	1.73837	7.89103	10.5143	330.344
56	36	1.03789	0.486962	1.74417	7.84791	10.4221	329.514
57	36	1.04836	0.481601	1.74956	7.79916	10.3372	328.744
58	36	1.05931	0.476017	1.7552	7.74853	10.2491	327.941
59	36	1.06972	0.470729	1.76013	7.71288	10.1724	327.239
60	36	1.07941	0.465817	1.76484	7.67673	10.0997	326.569
61	36	1.08911	0.460915	1.76985	7.6325	10.023	325.858
62	36	1.09868	0.456097	1.77492	7.58525	9.94591	325.14
63	36	1.10801	0.451406	1.77993	7.53752	9.87022	324.431
64	36	1.11704	0.446883	1.78476	7.49185	9.7977	323.748
65	36	1.12532	0.442742	1.78869	7.46477	9.73904	323.193
66	36	1.13356	0.438638	1.79298	7.42724	9.6755	322.59
67	36	1.14136	0.434759	1.79725	7.38573	9.61256	321.989
68	36	1.14882	0.431053	1.80144	7.34328	9.55123	321.4
69	36	1.15176	0.429594	1.80386	7.30419	9.51589	321.06
70	36	1.15362	0.428672	1.80583	7.26672	9.48722	320.783
71	36	1.15749	0.426758	1.80851	7.22976	9.44843	320.408
72	36	1.16311	0.423976	1.81136	7.20604	9.40722	320.008
73	36	1.17098	0.42009	1.8152	7.17782	9.35217	319.472
74	36	1.18118	0.41507	1.82006	7.14451	9.28267	318.792
75	36	1.19369	0.408927	1.8259	7.10851	9.19998	317.978
76	36	1.20855	0.401667	1.83273	7.06993	9.1041	317.028
77	36	1.22583	0.39326	1.84068	7.02673	8.99356	315.923
78	36	1.24575	0.383625	1.85005	6.97409	8.86507	314.627
79	36	1.26857	0.372656	1.86128	6.90287	8.7132	313.077
80	36	1.29479	0.360143	1.87524	6.79489	8.52779	311.159
81	36	1.32547	0.345611	1.89391	6.60605	8.28569	308.609
82	36	1.3676	0.325795	1.92529	6.18407	7.89341	304.362
83	36	1.41492	0.303698	1.95984	5.72443	7.48178	299.74
84	36	1.46127	0.282206	1.99071	5.35642	7.13159	295.663
85	36	1.51238	0.258662	2.02648	4.90336	6.74537	290.997
86	36	1.53845	0.246713	2.04385	4.69655	6.56522	288.755
87	36	1.56606	0.234091	2.06332	4.4489	6.36886	286.26
88	36	1.59198	0.222272	2.08068	4.24176	6.19861	284.053
89	36	1.62355	0.207911	2.10283	3.96335	5.98786	281.259
90	36	1.64948	0.196142	2.12048	3.74994	5.82501	279.052
91	36	1.68551	0.179824	2.14573	3.43496	5.5995	275.922
92	36	1.71146	0.168094	2.16361	3.21705	5.44509	273.726
93	36	1.75247	0.149581	2.19241	2.85973	5.20513	270.224
94	36	1.77846	0.137865	2.2105	2.63856	5.05987	268.048
95	36	1.82505	0.116881	2.24335	2.23291	4.80629	264.139
96	36	1.85112	0.105144	2.26165	2.00907	4.67058	261.986
97	36	1.87714	0.0934329	2.28006	1.78253	4.53787	259.837
98	36	1.90393	0.081375	2.29893	1.55266	4.40587	257.655
99	36	1.93019	0.0695531	2.31762	1.32303	4.27889	255.511
100	36	1.95633	0.0577819	2.33602	1.10045	4.1575	253.419
101	36	1.99006	0.0425861	2.36006	0.807274	4.00419	250.713
102	36	2.0165	0.0306633	2.37881	0.580276	3.88855	248.622
103	36	2.04293	0.018738	2.39762	0.351801	3.77595	246.544
104	36	2.0844	0	2.42701	0	3.60668	243.334

0	37	0.167471	1.01412	1.42868	9.64083	16.5961	376.359
1	37	0.174625	1.00916	1.42924	9.68274	16.5832	376.275
2	37	0.184878	1.00207	1.43045	9.73125	16.5546	376.09
3	37	0.195728	0.994592	1.43214	9.77142	16.5147	375.831
4	37	0.207184	0.986732	1.43433	9.80316	16.4635	375.498
5	37	0.219252	0.978488	1.437	9.8265	16.401	375.09
6	37	0.231934	0.969868	1.44016	9.84163	16.3274	374.608
7	37	0.245229	0.96088	1.44379	9.84886	16.2432	374.055
8	37	0.259131	0.951534	1.44786	9.84861	16.1489	373.434
9	37	0.273633	0.941843	1.45237	9.84141	16.0452	372.747
10	37	0.288722	0.931822	1.45728	9.82785	15.9328	371.999
11	37	0.304387	0.921487	1.46258	9.80854	15.8125	371.194
12	37	0.320612	0.910855	1.46822	9.78411	15.685	370.336
13	37	0.337382	0.899943	1.47418	9.75518	15.551	369.43
14	37	0.354681	0.888768	1.48045	9.7223	15.4114	368.479
15	37	0.37249	0.877347	1.48699	9.686	15.2667	367.487
16	37	0.390794	0.865697	1.49379	9.64671	15.1174	366.457
17	37	0.409575	0.853834	1.50083	9.60478	14.9642	365.392
18	37	0.428818	0.841775	1.50809	9.56048	14.8074	364.294
19	37	0.448507	0.829532	1.51558	9.51399	14.6473	363.164
20	37	0.468627	0.817121	1.52328	9.46538	14.4841	362.004
21	37	0.489163	0.804554	1.53118	9.41462	14.3181	360.813
22	37	0.510104	0.791843	1.5393	9.36163	14.1494	359.593
